,uid,iid,r_ui,est,details
33348,-Sato-,11759,9.0,8.83602447844213,"{'actual_k': 40, 'was_impossible': False}"
33349,FNatt,904,2.0,5.183914357001501,"{'actual_k': 20, 'was_impossible': False}"
33350,Shadowless-Ever,68,6.0,6.845991363922762,"{'actual_k': 40, 'was_impossible': False}"
33351,shyguy,253,8.0,6.865716855074184,"{'actual_k': 6, 'was_impossible': False}"
33352,Sesit,918,9.0,6.115703464953932,"{'actual_k': 40, 'was_impossible': False}"
33353,sebastianjorc,9308,1.0,3.0314291539248384,"{'actual_k': 4, 'was_impossible': False}"
33354,xacthashtag,10721,7.0,6.896297620922803,"{'actual_k': 40, 'was_impossible': False}"
33355,Yakuhl,17777,7.0,4.3474234669633685,"{'actual_k': 19, 'was_impossible': False}"
33356,lednera,5204,9.0,7.219822156735894,"{'actual_k': 40, 'was_impossible': False}"
33357,Hota-chan,6918,7.0,5.750046605578538,"{'actual_k': 6, 'was_impossible': False}"
33358,DarkFireblaze28,74,0.6,6.599132221286962,"{'actual_k': 17, 'was_impossible': False}"
33359,Luica,9539,8.0,6.196247527729716,"{'actual_k': 8, 'was_impossible': False}"
33360,Onyx,98,6.0,6.7826694174196644,"{'actual_k': 40, 'was_impossible': False}"
33361,katjuleino,8074,7.0,8.770444702131034,"{'actual_k': 40, 'was_impossible': False}"
33362,VR-Yan,10110,9.0,8.56377158094974,"{'actual_k': 40, 'was_impossible': False}"
33363,60th,10568,6.0,7.037636260441852,"{'actual_k': 40, 'was_impossible': False}"
33364,mrpimpazn,9513,9.0,7.280504327279591,"{'actual_k': 40, 'was_impossible': False}"
33365,Toshi13,5204,9.0,8.48357426332302,"{'actual_k': 39, 'was_impossible': False}"
33366,Kyzix,4901,9.0,7.972172972034192,"{'actual_k': 40, 'was_impossible': False}"
33367,xacthashtag,1132,6.0,5.214409443490524,"{'actual_k': 28, 'was_impossible': False}"
33368,TheRafaelNart,7148,6.0,5.549622540692957,"{'actual_k': 34, 'was_impossible': False}"
33369,CoyBoy,30307,10.0,9.389046471914083,"{'actual_k': 40, 'was_impossible': False}"
33370,Aelphais,6,7.0,8.72917987374347,"{'actual_k': 40, 'was_impossible': False}"
33371,Starcx,6287,8.0,7.155948882886516,"{'actual_k': 9, 'was_impossible': False}"
33372,davonta,1023,10.0,8.100521690208653,"{'actual_k': 22, 'was_impossible': False}"
33373,Degurechaff_-,34618,7.0,6.371443524373861,"{'actual_k': 23, 'was_impossible': False}"
33374,crimsonking12,3702,9.0,8.23330994161685,"{'actual_k': 40, 'was_impossible': False}"
33375,Arshya,4896,10.0,8.330082876956185,"{'actual_k': 40, 'was_impossible': False}"
33376,-_RyLaN-_,24833,6.0,7.434622290400209,"{'actual_k': 40, 'was_impossible': False}"
33377,RyuuNokaru,15039,6.0,7.251720739435986,"{'actual_k': 26, 'was_impossible': False}"
33378,Dante_Sword_,9617,7.0,9.278606478482908,"{'actual_k': 38, 'was_impossible': False}"
33379,Arakello,28779,4.0,5.142164578085952,"{'actual_k': 0, 'was_impossible': False}"
33380,Shi_a,14921,2.0,5.10579681353322,"{'actual_k': 22, 'was_impossible': False}"
33381,PIT263,32542,8.0,6.721452470803732,"{'actual_k': 40, 'was_impossible': False}"
33382,2Moro,11341,1.0,5.339651582342964,"{'actual_k': 8, 'was_impossible': False}"
33383,xacthashtag,21435,5.0,6.2012521108610805,"{'actual_k': 9, 'was_impossible': False}"
33384,Adamoarcade,3712,10.0,6.897549797190868,"{'actual_k': 40, 'was_impossible': False}"
33385,Zefyr85,2593,9.0,7.94884995294995,"{'actual_k': 40, 'was_impossible': False}"
33386,badr1dakir,3002,9.0,8.618729891262117,"{'actual_k': 32, 'was_impossible': False}"
33387,nanabeth18,22265,8.0,7.231496459332022,"{'actual_k': 38, 'was_impossible': False}"
33388,DarksideLawliet,10075,6.0,6.98236808127446,"{'actual_k': 7, 'was_impossible': False}"
33389,W-General,6547,8.0,8.335949430734988,"{'actual_k': 40, 'was_impossible': False}"
33390,Uhoyaranaika,7311,8.0,8.802976149092773,"{'actual_k': 40, 'was_impossible': False}"
33391,Prince-sama,760,5.0,5.1610538561011525,"{'actual_k': 8, 'was_impossible': False}"
33392,Rogernarok,16742,2.0,5.171513625105972,"{'actual_k': 40, 'was_impossible': False}"
33393,Joolee,904,6.0,5.419720367608585,"{'actual_k': 27, 'was_impossible': False}"
33394,Dante_Sword_,7782,8.0,7.114268248794439,"{'actual_k': 8, 'was_impossible': False}"
33395,Kryxia,71,8.0,7.496965820008984,"{'actual_k': 40, 'was_impossible': False}"
33396,Tationax,4722,8.0,6.531444073962734,"{'actual_k': 40, 'was_impossible': False}"
33397,Hota-chan,23367,5.0,6.064734660768888,"{'actual_k': 2, 'was_impossible': False}"
33398,AnotherWish,25015,5.0,6.2492822550231955,"{'actual_k': 15, 'was_impossible': False}"
33399,Faeez,30307,8.0,7.445525406809555,"{'actual_k': 40, 'was_impossible': False}"
33400,captain67,57,7.0,8.223626397400809,"{'actual_k': 40, 'was_impossible': False}"
33401,BeMyMaid,2597,5.0,6.4673242766671315,"{'actual_k': 4, 'was_impossible': False}"
33402,Cinx,11759,7.0,5.958546998187273,"{'actual_k': 40, 'was_impossible': False}"
33403,Stunnakun,21421,6.0,3.679057952540557,"{'actual_k': 4, 'was_impossible': False}"
33404,Hota-chan,876,8.0,7.941936195009668,"{'actual_k': 6, 'was_impossible': False}"
33405,Zed_Astaroth,34480,7.0,5.95389620524826,"{'actual_k': 14, 'was_impossible': False}"
33406,phgmalion,62,1.2,5.873288760453288,"{'actual_k': 25, 'was_impossible': False}"
33407,Fire__Phoenix,5060,8.0,7.00359314722031,"{'actual_k': 40, 'was_impossible': False}"
33408,victorianskiy,523,10.0,9.195965222266452,"{'actual_k': 40, 'was_impossible': False}"
33409,bikasuishin,7769,7.0,5.244490158501622,"{'actual_k': 40, 'was_impossible': False}"
33410,bluegummiworms,2963,4.8,7.5656163986581335,"{'actual_k': 32, 'was_impossible': False}"
33411,Funni_Yamato,154,6.0,7.3230619819363305,"{'actual_k': 40, 'was_impossible': False}"
33412,raduccio,9989,10.0,9.302531394876285,"{'actual_k': 40, 'was_impossible': False}"
33413,bigkfc2k8,254,8.0,8.677524187450029,"{'actual_k': 5, 'was_impossible': False}"
33414,kittengrinder,3785,10.0,7.534297566771916,"{'actual_k': 40, 'was_impossible': False}"
33415,Jwoyal,33487,6.0,4.836078649006629,"{'actual_k': 40, 'was_impossible': False}"
33416,NanoRyuusei,32282,7.0,8.870668605849321,"{'actual_k': 40, 'was_impossible': False}"
33417,Kami_yar0,34577,5.4,5.542880699338496,"{'actual_k': 13, 'was_impossible': False}"
33418,hampedahl,8917,1.4,4.245622624127492,"{'actual_k': 23, 'was_impossible': False}"
33419,Paolo_58,11785,6.0,7.569378023924173,"{'actual_k': 40, 'was_impossible': False}"
33420,lunasolitaria,210,9.0,6.461256494557112,"{'actual_k': 40, 'was_impossible': False}"
33421,DennDragon,14967,8.0,7.6380329199176735,"{'actual_k': 40, 'was_impossible': False}"
33422,shamanmiyo,246,6.0,6.243118502059966,"{'actual_k': 24, 'was_impossible': False}"
33423,astranagant25,3927,8.0,9.504969053085237,"{'actual_k': 36, 'was_impossible': False}"
33424,florita,908,7.0,9.029954918362726,"{'actual_k': 34, 'was_impossible': False}"
33425,Melita_H,47,7.0,7.365135305747484,"{'actual_k': 40, 'was_impossible': False}"
33426,SisselMarston,4155,8.0,7.515871749238285,"{'actual_k': 40, 'was_impossible': False}"
33427,Dante_Sword_,811,8.0,8.090756402789856,"{'actual_k': 10, 'was_impossible': False}"
33428,Number_8,18441,9.0,7.787019319236264,"{'actual_k': 17, 'was_impossible': False}"
33429,Cowboy_Tanaka,22101,9.0,6.8975472770187345,"{'actual_k': 18, 'was_impossible': False}"
33430,Vanroy17,7148,8.0,7.507238246830575,"{'actual_k': 38, 'was_impossible': False}"
33431,Dhark017,24455,6.0,6.652628569011161,"{'actual_k': 31, 'was_impossible': False}"
33432,Bryce-kun,237,8.0,7.225876172212859,"{'actual_k': 40, 'was_impossible': False}"
33433,FrozunLightning,30,10.0,8.513232745976124,"{'actual_k': 40, 'was_impossible': False}"
33434,_Complicated,819,5.0,7.293946931136697,"{'actual_k': 14, 'was_impossible': False}"
33435,NemesisHQ,9135,9.0,8.334241476522392,"{'actual_k': 33, 'was_impossible': False}"
33436,Number_8,28819,9.0,7.451497851700534,"{'actual_k': 24, 'was_impossible': False}"
33437,_P4NS1LUUU_,35413,8.0,8.062426435386781,"{'actual_k': 20, 'was_impossible': False}"
33438,And24,14027,7.0,7.967615783158945,"{'actual_k': 20, 'was_impossible': False}"
33439,Boethia,11227,7.0,6.0269512095035385,"{'actual_k': 16, 'was_impossible': False}"
33440,Klains,2144,6.0,5.6278092024814885,"{'actual_k': 40, 'was_impossible': False}"
33441,Hitomi_sama,18229,8.0,7.205670874392703,"{'actual_k': 31, 'was_impossible': False}"
33442,Arshya,1604,8.0,8.956535251291577,"{'actual_k': 40, 'was_impossible': False}"
33443,Benji1990,5150,7.0,7.786759553627344,"{'actual_k': 29, 'was_impossible': False}"
33444,Niev-sama,22865,7.0,7.150651335025984,"{'actual_k': 26, 'was_impossible': False}"
33445,Marlin_230,23277,10.0,8.452427218207246,"{'actual_k': 33, 'was_impossible': False}"
33446,Luica,35828,8.0,7.219372467369665,"{'actual_k': 7, 'was_impossible': False}"
33447,TNinja,326,8.0,7.660299586773548,"{'actual_k': 10, 'was_impossible': False}"
33448,gait_man,30191,7.0,7.245904479874755,"{'actual_k': 8, 'was_impossible': False}"
33449,nikmax,33206,7.0,7.716281562737682,"{'actual_k': 39, 'was_impossible': False}"
33450,paorow,1519,8.0,8.417119128457985,"{'actual_k': 40, 'was_impossible': False}"
33451,KurokawaRyou,13219,8.0,7.135992516684866,"{'actual_k': 2, 'was_impossible': False}"
33452,raduccio,857,2.8,7.648843234502138,"{'actual_k': 40, 'was_impossible': False}"
33453,Nibji,119,8.0,7.343176757688151,"{'actual_k': 18, 'was_impossible': False}"
33454,Rosencruez,12565,7.0,7.194507777476891,"{'actual_k': 25, 'was_impossible': False}"
33455,Angel629,136,7.0,7.5768524003684385,"{'actual_k': 40, 'was_impossible': False}"
33456,Chi_exe,5114,10.0,9.58129978307636,"{'actual_k': 40, 'was_impossible': False}"
33457,JLeeson,3901,10.0,8.243299134691233,"{'actual_k': 40, 'was_impossible': False}"
33458,Shouichirou,20031,9.0,7.69846019280252,"{'actual_k': 40, 'was_impossible': False}"
33459,RoboleX,2951,7.0,7.620041351569915,"{'actual_k': 21, 'was_impossible': False}"
33460,Kryxia,7724,8.0,7.754898152979284,"{'actual_k': 40, 'was_impossible': False}"
33461,Takala,187,8.0,8.466921329582254,"{'actual_k': 23, 'was_impossible': False}"
33462,MizuiroSakura,1723,9.0,6.335609258143751,"{'actual_k': 27, 'was_impossible': False}"
33463,Josh001,10162,8.0,8.836280467294538,"{'actual_k': 40, 'was_impossible': False}"
33464,Bakamon787,20,6.0,7.781116560542217,"{'actual_k': 40, 'was_impossible': False}"
33465,Ishin,17643,8.0,7.554116488286781,"{'actual_k': 13, 'was_impossible': False}"
33466,NoyaChan,461,10.0,7.45824116869413,"{'actual_k': 18, 'was_impossible': False}"
33467,LeYak,121,8.0,8.531296197735637,"{'actual_k': 40, 'was_impossible': False}"
33468,Marcusss,1566,9.0,7.956264693244237,"{'actual_k': 17, 'was_impossible': False}"
33469,Gabi666,905,6.0,7.660135424805812,"{'actual_k': 28, 'was_impossible': False}"
33470,kamijoan,17549,8.0,8.061501746084602,"{'actual_k': 32, 'was_impossible': False}"
33471,Jorbeany,6922,7.0,6.951867957628984,"{'actual_k': 40, 'was_impossible': False}"
33472,ziomalos,1470,8.0,6.467336040511458,"{'actual_k': 4, 'was_impossible': False}"
33473,Shouichirou,31452,7.0,6.785948966969439,"{'actual_k': 12, 'was_impossible': False}"
33474,matixoni22,1535,9.0,9.357223234531372,"{'actual_k': 40, 'was_impossible': False}"
33475,TheMightyKawama,1686,7.0,7.7297678398604805,"{'actual_k': 40, 'was_impossible': False}"
33476,Luica,14515,8.0,7.3458926990367885,"{'actual_k': 21, 'was_impossible': False}"
33477,darthghost,936,6.0,6.207228980870999,"{'actual_k': 40, 'was_impossible': False}"
33478,lednera,776,6.0,9.916267970947338,"{'actual_k': 2, 'was_impossible': False}"
33479,syan,45,8.0,7.7962804415169895,"{'actual_k': 40, 'was_impossible': False}"
33480,Mimisor,267,7.0,8.248292757832836,"{'actual_k': 25, 'was_impossible': False}"
33481,GlennQ,9253,9.0,8.716835664903881,"{'actual_k': 40, 'was_impossible': False}"
33482,Seera-fi,1140,7.0,7.630677294103959,"{'actual_k': 26, 'was_impossible': False}"
33483,propheaker,969,6.0,5.8586754284302875,"{'actual_k': 40, 'was_impossible': False}"
33484,LuminousIris,19775,6.0,6.712649398815038,"{'actual_k': 21, 'was_impossible': False}"
33485,Duer,23277,8.0,7.1200698673356095,"{'actual_k': 40, 'was_impossible': False}"
33486,Lyouts,10030,7.0,6.421292701808785,"{'actual_k': 40, 'was_impossible': False}"
33487,Anineou,6045,9.0,9.56217752767862,"{'actual_k': 40, 'was_impossible': False}"
33488,Tsunehito,59,4.2,8.125161433209902,"{'actual_k': 40, 'was_impossible': False}"
33489,Edeor,65,9.0,7.453172530721573,"{'actual_k': 39, 'was_impossible': False}"
33490,RabsSamer,3782,7.0,6.4712604392641095,"{'actual_k': 40, 'was_impossible': False}"
33491,Ura,5681,8.0,7.737298691348491,"{'actual_k': 40, 'was_impossible': False}"
33492,Lavuco,14513,9.0,9.241264348416877,"{'actual_k': 40, 'was_impossible': False}"
33493,xitsmallpie,4015,6.0,6.605307539299763,"{'actual_k': 20, 'was_impossible': False}"
33494,AAV-Afro-Unit,1379,9.0,7.889278632054319,"{'actual_k': 9, 'was_impossible': False}"
33495,CrixuAMG,9367,0.6,6.305436483097807,"{'actual_k': 40, 'was_impossible': False}"
33496,AnotherWish,28725,8.0,7.2756531698552065,"{'actual_k': 35, 'was_impossible': False}"
33497,darkkoichi7,918,10.0,6.613790891403437,"{'actual_k': 40, 'was_impossible': False}"
33498,NeoSpectre,11617,8.0,8.143094072441396,"{'actual_k': 40, 'was_impossible': False}"
33499,shanoliu,6337,5.0,5.858333795752952,"{'actual_k': 1, 'was_impossible': False}"
33500,AkumaDaisy,6772,7.0,8.337301784043367,"{'actual_k': 20, 'was_impossible': False}"
33501,Kanoe-san,850,0.4,5.03673666234194,"{'actual_k': 21, 'was_impossible': False}"
33502,enny25,9989,10.0,8.145177710556043,"{'actual_k': 40, 'was_impossible': False}"
33503,MissoPan,48,10.0,7.2736149854292895,"{'actual_k': 40, 'was_impossible': False}"
33504,Seansb,48,2.8,5.902142170134507,"{'actual_k': 38, 'was_impossible': False}"
33505,nanko2006,28497,9.0,9.464271863971371,"{'actual_k': 36, 'was_impossible': False}"
33506,ThatItIs,430,10.0,9.126595937476692,"{'actual_k': 40, 'was_impossible': False}"
33507,Sesit,265,8.0,7.848342886220098,"{'actual_k': 17, 'was_impossible': False}"
33508,Gairu15,20785,8.0,8.122160990341593,"{'actual_k': 40, 'was_impossible': False}"
33509,ToyotaEstima4839,34350,1.0,6.142203847538212,"{'actual_k': 14, 'was_impossible': False}"
33510,Shouichirou,6198,8.0,7.801879422852313,"{'actual_k': 7, 'was_impossible': False}"
33511,lolkano,2034,9.0,8.853081929966812,"{'actual_k': 40, 'was_impossible': False}"
33512,Samyueru,24,9.0,8.465341399279023,"{'actual_k': 40, 'was_impossible': False}"
33513,TheRafaelNart,24133,1.2,5.867196280457793,"{'actual_k': 22, 'was_impossible': False}"
33514,Techniik,8424,9.0,9.23313107186173,"{'actual_k': 37, 'was_impossible': False}"
33515,GasaiRZ,15037,7.0,7.420973223598517,"{'actual_k': 39, 'was_impossible': False}"
33516,ulyna,1571,7.0,6.453772867762147,"{'actual_k': 39, 'was_impossible': False}"
33517,KKDW,997,8.0,8.557117075559296,"{'actual_k': 16, 'was_impossible': False}"
33518,Josh001,899,6.0,7.447504006414332,"{'actual_k': 25, 'was_impossible': False}"
33519,Marlin_230,34240,10.0,9.604969631436614,"{'actual_k': 37, 'was_impossible': False}"
33520,Kurocon,98,7.0,8.451213001695603,"{'actual_k': 34, 'was_impossible': False}"
33521,ChilledKomodo,22961,7.0,8.535530349740336,"{'actual_k': 12, 'was_impossible': False}"
33522,ollie129,2025,9.0,8.308848665715947,"{'actual_k': 40, 'was_impossible': False}"
33523,Franku,32542,8.0,7.514616306195181,"{'actual_k': 40, 'was_impossible': False}"
33524,StupidAnimeGuy,8407,8.0,7.7030188592984485,"{'actual_k': 40, 'was_impossible': False}"
33525,allyegra,3088,9.0,7.517303349249476,"{'actual_k': 7, 'was_impossible': False}"
33526,gait_man,10495,7.0,7.080994365790126,"{'actual_k': 34, 'was_impossible': False}"
33527,sanji714,15051,6.0,7.328076564343276,"{'actual_k': 40, 'was_impossible': False}"
33528,SpookySkelareno,7769,6.0,5.89956284195537,"{'actual_k': 40, 'was_impossible': False}"
33529,DarkFireblaze28,127,0.8,6.1014473166520595,"{'actual_k': 1, 'was_impossible': False}"
33530,zizzo,14199,8.0,7.635200448079206,"{'actual_k': 40, 'was_impossible': False}"
33531,AAV-Afro-Unit,4672,6.0,6.707662764082442,"{'actual_k': 18, 'was_impossible': False}"
33532,john_silvermoon,3782,9.0,8.080632301425275,"{'actual_k': 40, 'was_impossible': False}"
33533,And24,934,9.0,8.379042124973228,"{'actual_k': 40, 'was_impossible': False}"
33534,Hota-chan,27631,6.0,6.860566305675597,"{'actual_k': 35, 'was_impossible': False}"
33535,Phantasmagoria,79,8.0,7.760886926152936,"{'actual_k': 40, 'was_impossible': False}"
33536,Shouichirou,33032,8.0,7.40710948897898,"{'actual_k': 7, 'was_impossible': False}"
33537,Sakura918,15051,10.0,9.453092511440278,"{'actual_k': 40, 'was_impossible': False}"
33538,LelouchGM,24695,7.0,6.710532434834268,"{'actual_k': 14, 'was_impossible': False}"
33539,raduccio,2685,8.0,9.180144881579547,"{'actual_k': 33, 'was_impossible': False}"
33540,ANIMkka,32615,9.0,8.424876988498957,"{'actual_k': 38, 'was_impossible': False}"
33541,Lithik,14749,7.0,7.111095356501954,"{'actual_k': 40, 'was_impossible': False}"
33542,Shi_a,11285,7.0,6.436037924307271,"{'actual_k': 40, 'was_impossible': False}"
33543,ziomalos,32998,7.0,7.587324693266334,"{'actual_k': 36, 'was_impossible': False}"
33544,And24,433,8.0,8.27424365050786,"{'actual_k': 40, 'was_impossible': False}"
33545,60th,9330,7.0,6.48432871647197,"{'actual_k': 40, 'was_impossible': False}"
33546,GasaiRZ,16762,7.0,8.200436885434726,"{'actual_k': 40, 'was_impossible': False}"
33547,Koenie,25013,7.0,5.809355252628482,"{'actual_k': 40, 'was_impossible': False}"
33548,TheBandOfTheHawk,1818,3.2,5.852639806571048,"{'actual_k': 40, 'was_impossible': False}"
33549,BeMyMaid,24439,5.0,5.216003472763604,"{'actual_k': 40, 'was_impossible': False}"
33550,xOlciq,1604,9.0,7.532358654582463,"{'actual_k': 40, 'was_impossible': False}"
33551,Lithik,12445,9.0,7.148327096199527,"{'actual_k': 40, 'was_impossible': False}"
33552,Cloudiez,3503,6.0,4.9524499133177,"{'actual_k': 40, 'was_impossible': False}"
33553,yeTeh,15117,9.0,7.950922194438326,"{'actual_k': 33, 'was_impossible': False}"
33554,kintama,627,9.0,7.809612847367865,"{'actual_k': 15, 'was_impossible': False}"
33555,Etire,3457,7.0,7.141546155372386,"{'actual_k': 40, 'was_impossible': False}"
33556,Noarlar,28391,8.0,7.684081689657734,"{'actual_k': 15, 'was_impossible': False}"
33557,Nibji,1735,5.4,5.39250876195414,"{'actual_k': 40, 'was_impossible': False}"
33558,crimsonking12,4177,8.0,7.628789633232604,"{'actual_k': 33, 'was_impossible': False}"
33559,broodo,134,8.0,7.399769145923501,"{'actual_k': 40, 'was_impossible': False}"
33560,Pikena,532,9.0,8.61662027688989,"{'actual_k': 40, 'was_impossible': False}"
33561,KKDW,76,10.0,8.095566682840323,"{'actual_k': 23, 'was_impossible': False}"
33562,Mimisor,908,6.0,8.173962974381272,"{'actual_k': 26, 'was_impossible': False}"
33563,46C,72,7.0,6.808605652157407,"{'actual_k': 40, 'was_impossible': False}"
33564,Tsundora,596,5.0,4.389692040457783,"{'actual_k': 29, 'was_impossible': False}"
33565,NeoSpectre,30187,9.0,8.172394631711512,"{'actual_k': 17, 'was_impossible': False}"
33566,rodrigob,263,10.0,8.608314991974993,"{'actual_k': 40, 'was_impossible': False}"
33567,nano_desu,1055,7.0,6.811054839115342,"{'actual_k': 9, 'was_impossible': False}"
33568,DukeofMurk,7817,5.0,6.4958376843497225,"{'actual_k': 40, 'was_impossible': False}"
33569,shinaxsheen,2923,10.0,8.681198782748657,"{'actual_k': 40, 'was_impossible': False}"
33570,Klains,17513,3.0,3.4866049089238613,"{'actual_k': 27, 'was_impossible': False}"
33571,Kanoe-san,388,8.0,6.592250445910064,"{'actual_k': 2, 'was_impossible': False}"
33572,JLeeson,949,10.0,7.307317683697697,"{'actual_k': 23, 'was_impossible': False}"
33573,Shadowless-Ever,121,8.0,7.969606221017446,"{'actual_k': 40, 'was_impossible': False}"
33574,bart_j,11771,9.0,7.92593030863931,"{'actual_k': 40, 'was_impossible': False}"
33575,Dokke,5682,10.0,6.807452217833771,"{'actual_k': 40, 'was_impossible': False}"
33576,Hota-chan,12237,6.0,6.665076766550858,{'was_impossible': False}
33577,jcaceres07,861,8.0,8.756338675252374,"{'actual_k': 40, 'was_impossible': False}"
33578,xDivinityXD,14713,9.0,8.354390941037703,"{'actual_k': 40, 'was_impossible': False}"
33579,Yoku,387,9.0,6.687589056742209,"{'actual_k': 31, 'was_impossible': False}"
33580,ziomalos,1375,7.0,5.769968967336965,"{'actual_k': 1, 'was_impossible': False}"
33581,deadles1862,45,8.0,8.135983673926225,"{'actual_k': 40, 'was_impossible': False}"
33582,ziomalos,17247,7.0,7.108046291898921,"{'actual_k': 40, 'was_impossible': False}"
33583,Shouichirou,43,7.0,8.679057827623366,"{'actual_k': 40, 'was_impossible': False}"
33584,dryft,391,8.0,6.204225820898852,"{'actual_k': 5, 'was_impossible': False}"
33585,Bookieson,2404,4.0,4.904534954214866,"{'actual_k': 40, 'was_impossible': False}"
33586,nanko2006,25,8.0,9.379684891699434,"{'actual_k': 25, 'was_impossible': False}"
33587,LongLimbs,2966,8.0,7.659780975485903,"{'actual_k': 40, 'was_impossible': False}"
33588,MysticMimi,1575,9.0,9.095853622412964,"{'actual_k': 40, 'was_impossible': False}"
33589,Hota-chan,8525,6.0,7.3898111267110105,"{'actual_k': 40, 'was_impossible': False}"
33590,Joolee,5597,7.0,5.812123242456927,"{'actual_k': 13, 'was_impossible': False}"
33591,Croissant07,12175,8.0,8.161638619870388,"{'actual_k': 40, 'was_impossible': False}"
33592,hazte,1145,4.0,6.499746884608827,"{'actual_k': 2, 'was_impossible': False}"
33593,Tsundora,11761,1.0,4.524876378793857,"{'actual_k': 40, 'was_impossible': False}"
33594,mindex475,31704,8.0,7.621576294381397,"{'actual_k': 38, 'was_impossible': False}"
33595,-weilyem-,24455,4.8,7.5740181594804765,"{'actual_k': 28, 'was_impossible': False}"
33596,lkaser,3470,8.0,7.836986671556627,"{'actual_k': 40, 'was_impossible': False}"
33597,crimsonking12,6205,5.0,6.570487018077601,"{'actual_k': 40, 'was_impossible': False}"
33598,Darth_Lede,6205,8.0,5.953388166587735,"{'actual_k': 40, 'was_impossible': False}"
33599,BlizzRano,245,10.0,8.803303449465263,"{'actual_k': 40, 'was_impossible': False}"
33600,StupidAnimeGuy,11111,8.0,7.755523715882503,"{'actual_k': 40, 'was_impossible': False}"
33601,Tigertrb,8769,10.0,8.149281403631905,"{'actual_k': 40, 'was_impossible': False}"
33602,XeroDivide,29803,6.0,5.8542977439529515,"{'actual_k': 40, 'was_impossible': False}"
33603,DarkFireblaze28,14967,6.0,6.910503732680774,"{'actual_k': 40, 'was_impossible': False}"
33604,AnessMechaelis,2966,8.0,7.020882039128165,"{'actual_k': 40, 'was_impossible': False}"
33605,Arakello,27525,8.0,5.587190073561254,"{'actual_k': 16, 'was_impossible': False}"
33606,Aranel1500,8630,1.0,6.201711287594524,"{'actual_k': 40, 'was_impossible': False}"
33607,reira,18179,8.0,8.802474955770876,"{'actual_k': 29, 'was_impossible': False}"
33608,shouAdZ_MAL,19163,9.0,7.577467575248244,"{'actual_k': 40, 'was_impossible': False}"
33609,pablerasbsb,33206,7.0,8.028371184927067,"{'actual_k': 40, 'was_impossible': False}"
33610,TheMightyKawama,6707,6.0,7.514257586371294,"{'actual_k': 40, 'was_impossible': False}"
33611,Koenie,31580,8.0,5.848763882547001,"{'actual_k': 40, 'was_impossible': False}"
33612,Rogerli10,1722,8.0,7.969904878433254,"{'actual_k': 19, 'was_impossible': False}"
33613,Niev-sama,11241,6.0,6.2813734427895955,"{'actual_k': 27, 'was_impossible': False}"
33614,Shouichirou,1569,9.0,7.391225012404192,"{'actual_k': 19, 'was_impossible': False}"
33615,apimpinellia,777,3.6,6.148929459845667,"{'actual_k': 40, 'was_impossible': False}"
33616,Aelphais,17831,8.0,7.487760391412856,"{'actual_k': 22, 'was_impossible': False}"
33617,KurokawaRyou,33206,9.0,7.968568168249503,"{'actual_k': 40, 'was_impossible': False}"
33618,tvlookplay,10893,8.0,6.758245269893131,"{'actual_k': 12, 'was_impossible': False}"
33619,xacthashtag,33743,5.0,5.348669675931627,"{'actual_k': 32, 'was_impossible': False}"
33620,aniloratka,121,4.8,7.043439457197008,"{'actual_k': 40, 'was_impossible': False}"
33621,Lyouts,11319,0.8,5.167655480955883,"{'actual_k': 40, 'was_impossible': False}"
33622,Acperience,450,10.0,7.320579676472907,"{'actual_k': 34, 'was_impossible': False}"
33623,lerkurio,416,9.0,8.762839387720833,"{'actual_k': 24, 'was_impossible': False}"
33624,mortdread,1347,8.0,7.683100231905711,"{'actual_k': 1, 'was_impossible': False}"
33625,LeonoraLibra,357,5.0,7.000547681099631,"{'actual_k': 40, 'was_impossible': False}"
33626,Xellos88,257,3.0,4.185606294793,"{'actual_k': 26, 'was_impossible': False}"
33627,Mr-Max,997,9.0,7.835381965205519,"{'actual_k': 20, 'was_impossible': False}"
33628,Melita_H,393,9.0,6.3231243689084815,"{'actual_k': 14, 'was_impossible': False}"
33629,Hota-chan,2449,8.0,7.443814365322752,"{'actual_k': 13, 'was_impossible': False}"
33630,Takala,13535,9.0,8.557480902284755,"{'actual_k': 40, 'was_impossible': False}"
33631,magraun,23321,4.8,8.26467611055442,"{'actual_k': 40, 'was_impossible': False}"
33632,Fire__Phoenix,24765,8.0,8.119863306076136,"{'actual_k': 40, 'was_impossible': False}"
33633,Baji,5530,4.2,8.379560418782571,"{'actual_k': 40, 'was_impossible': False}"
33634,Biglud,36124,1.0,4.851731963294388,"{'actual_k': 6, 'was_impossible': False}"
33635,Zefyr85,12001,6.0,5.408556685624496,"{'actual_k': 3, 'was_impossible': False}"
33636,Degurechaff_-,31953,7.0,6.350740362042136,"{'actual_k': 38, 'was_impossible': False}"
33637,Dante_Sword_,1303,9.0,8.221804990004193,"{'actual_k': 17, 'was_impossible': False}"
33638,Farhana_Luba,288,5.0,6.012310415932861,"{'actual_k': 27, 'was_impossible': False}"
33639,Ammes,1251,0.2,7.3350512925577505,"{'actual_k': 4, 'was_impossible': False}"
33640,Angelkappa,1457,6.0,7.853100166104238,"{'actual_k': 2, 'was_impossible': False}"
33641,TimmoL,7059,8.0,7.06451607514303,"{'actual_k': 40, 'was_impossible': False}"
33642,boro_sjp,857,9.0,8.077029432658247,"{'actual_k': 40, 'was_impossible': False}"
