,uid,iid,r_ui,est,details
30922,RnD,856,9.0,8.55186492415517,{'was_impossible': False}
30923,Revan67,2966,10.0,8.809418600779637,{'was_impossible': False}
30924,LelouchGM,20021,8.0,6.849054994492116,{'was_impossible': False}
30925,VR-Yan,28701,8.0,9.011674956729534,{'was_impossible': False}
30926,Windel,1121,8.0,8.211666711185172,{'was_impossible': False}
30927,yameeka,12119,4.0,3.847461566651657,{'was_impossible': False}
30928,Nene-tan,10029,10.0,8.150741799506594,{'was_impossible': False}
30929,iamnobody321,1669,8.0,7.498192433106586,{'was_impossible': False}
30930,Kaitox1412,24439,8.0,8.643114604435258,{'was_impossible': False}
30931,Leticia842,2034,9.0,7.42908396787131,{'was_impossible': False}
30932,ziomalos,32214,6.0,6.134725460453864,{'was_impossible': False}
30933,Morakillo,11783,7.0,7.428412334491683,{'was_impossible': False}
30934,Scuzzash,3349,8.0,6.464057774060075,{'was_impossible': False}
30935,Mihoshi,9756,10.0,10.0,{'was_impossible': False}
30936,MysticMimi,5081,9.0,6.892951865288072,{'was_impossible': False}
30937,xacthashtag,6347,7.0,6.378010023221629,{'was_impossible': False}
30938,phantom-666,68,8.0,6.99391709807198,{'was_impossible': False}
30939,COpeter,880,7.0,6.798559909924698,{'was_impossible': False}
30940,Hota-chan,4672,7.0,7.728163864012279,{'was_impossible': False}
30941,kaczy,5630,6.0,7.208606180556474,{'was_impossible': False}
30942,Awaltir,4884,8.0,7.827558041349661,{'was_impossible': False}
30943,czerkill,22785,8.0,8.281453901309865,{'was_impossible': False}
30944,-Savante-,15197,9.0,8.013598178133957,{'was_impossible': False}
30945,aincrad17,8756,7.0,7.7389885942118015,{'was_impossible': False}
30946,kachaldz,996,6.0,8.104754880923297,{'was_impossible': False}
30947,ChaosXen,14189,6.0,6.983533823480493,{'was_impossible': False}
30948,koreanwalker,5079,0.8,3.9063304404844894,{'was_impossible': False}
30949,Black_Dragon85,9587,6.0,5.014268103823077,{'was_impossible': False}
30950,Capt_Bob,30276,1.2,3.787176680725758,{'was_impossible': False}
30951,46C,306,6.0,5.318555532997531,{'was_impossible': False}
30952,pure_cure,245,10.0,8.304359845366488,{'was_impossible': False}
30953,Hellghoblin,3085,9.0,6.980671757451491,{'was_impossible': False}
30954,niintysix,356,10.0,7.036750839247226,{'was_impossible': False}
30955,czerkill,20555,8.0,7.229897076884855,{'was_impossible': False}
30956,allyegra,4725,9.0,7.678323772638873,{'was_impossible': False}
30957,pablerasbsb,12431,8.0,8.244944958302627,{'was_impossible': False}
30958,creltay,30850,3.0,6.294897934360063,{'was_impossible': False}
30959,EvilAEC,3455,6.0,5.922418108394703,{'was_impossible': False}
30960,-Jhon-,23289,9.0,7.911591788803687,{'was_impossible': False}
30961,Hanako_San1992,4181,10.0,7.844203218463257,{'was_impossible': False}
30962,TrickMirror,10719,7.0,7.5155103705698565,{'was_impossible': False}
30963,Knighty,48,9.0,7.754760924752183,{'was_impossible': False}
30964,Toshi13,941,8.0,7.441302792652272,{'was_impossible': False}
30965,Blaaaaack_smith,14513,8.0,6.643127817411183,{'was_impossible': False}
30966,LillyEdogawa,1364,10.0,9.828639364040583,{'was_impossible': False}
30967,Hanabi33,205,9.0,5.924222911696572,{'was_impossible': False}
30968,Akila,13161,9.0,9.692925231217075,{'was_impossible': False}
30969,AnotherWish,210,6.0,5.049577173041998,{'was_impossible': False}
30970,Tasuku-kun,202,8.0,8.723799136679444,{'was_impossible': False}
30971,victorwendigo,32729,2.4,7.121160563734102,{'was_impossible': False}
30972,haisuT,24415,8.0,9.355568092857652,{'was_impossible': False}
30973,TheSadisticGod,14893,4.0,4.9561276896612405,{'was_impossible': False}
30974,edogardo,450,10.0,8.351724212885975,{'was_impossible': False}
30975,daN-_zO,59,9.0,8.360292984759418,{'was_impossible': False}
30976,Chi_exe,8795,9.0,7.657448144356289,{'was_impossible': False}
30977,Ausemere,25777,8.0,7.298267032512745,{'was_impossible': False}
30978,Elijah04,10620,8.0,7.5201968606885305,{'was_impossible': False}
30979,Leticia842,33080,7.0,7.606671477226689,{'was_impossible': False}
30980,sofia_,479,5.4,5.846513969844886,{'was_impossible': False}
30981,Gabi666,9120,6.0,7.122810063748508,{'was_impossible': False}
30982,victorwendigo,22297,8.0,7.766129802979029,{'was_impossible': False}
30983,-Savante-,22961,8.0,8.086093811216722,{'was_impossible': False}
30984,kajunbowser,10897,7.0,7.24669997298136,{'was_impossible': False}
30985,hazte,590,7.0,6.0241173301985445,{'was_impossible': False}
30986,kajunbowser,13601,9.0,9.140739651280562,{'was_impossible': False}
30987,Number_8,6702,8.0,6.501946693351766,{'was_impossible': False}
30988,sansZero,10568,9.0,7.733698721638291,{'was_impossible': False}
30989,shanoliu,469,8.0,5.486452082034542,{'was_impossible': False}
30990,Chi_exe,2899,7.0,7.670392581795426,{'was_impossible': False}
30991,Minrae,16934,8.0,6.646951194278306,{'was_impossible': False}
30992,Sarcx,28999,9.0,7.4824670622365685,{'was_impossible': False}
30993,shinaxsheen,1579,8.0,8.54122868319799,{'was_impossible': False}
30994,Logic,10790,7.0,4.196678520371424,{'was_impossible': False}
30995,Yuzuku,6979,7.0,4.6629527964871755,{'was_impossible': False}
30996,ziomalos,521,6.0,7.073091649190388,{'was_impossible': False}
30997,_P4NS1LUUU_,33606,7.0,7.662384836006586,{'was_impossible': False}
30998,tabitha15,1840,9.0,7.4697897048491715,{'was_impossible': False}
30999,busterdobermann,3389,9.0,7.314440721471063,{'was_impossible': False}
31000,Otakuloid03,15751,9.0,7.397837773694024,{'was_impossible': False}
31001,cutepup,2993,5.0,6.81558518095117,{'was_impossible': False}
31002,VR-Yan,20973,9.0,8.654826976250723,{'was_impossible': False}
31003,Toshi13,17074,10.0,9.399289032818194,{'was_impossible': False}
31004,czerkill,3352,9.0,8.347318201609278,{'was_impossible': False}
31005,Caslanthe,6594,8.0,6.539270012690915,{'was_impossible': False}
31006,Silverphox13,16,9.0,7.869662708467432,{'was_impossible': False}
31007,Acperience,594,7.0,8.155542785359549,{'was_impossible': False}
31008,Hitomi_sama,3007,8.0,6.7397991877499726,{'was_impossible': False}
31009,Takala,18,10.0,8.173334999782112,{'was_impossible': False}
31010,PIT263,2490,5.0,5.944503408900316,{'was_impossible': False}
31011,nikmax,1535,7.0,8.76292808917514,{'was_impossible': False}
31012,nanko2006,8100,9.0,9.56537711530728,{'was_impossible': False}
31013,tetchftw,6867,8.0,6.2555209348702645,{'was_impossible': False}
31014,Cinx,29095,8.0,6.6408468076582094,{'was_impossible': False}
31015,shinigvmi,7311,9.0,8.16625466530748,{'was_impossible': False}
31016,Nanan-tyan787,585,10.0,9.853592631995971,{'was_impossible': False}
31017,Edeor,1470,8.0,6.8789138742192675,{'was_impossible': False}
31018,Sylethom,531,6.0,7.8645886581449505,{'was_impossible': False}
31019,Amartyo,30311,7.0,7.1942910657529096,{'was_impossible': False}
31020,kibina97,1744,8.0,6.674143661792997,{'was_impossible': False}
31021,And24,28155,7.0,7.04737057273025,{'was_impossible': False}
31022,xacthashtag,15609,5.0,5.4801398072098335,{'was_impossible': False}
31023,shyguy,239,8.0,6.971139560374201,{'was_impossible': False}
31024,Ura,6046,8.0,6.964601493848471,{'was_impossible': False}
31025,Cinx,5074,8.0,6.489344055478098,{'was_impossible': False}
31026,Takara94,139,10.0,6.7424825473328065,{'was_impossible': False}
31027,kamijoan,15039,9.0,8.274783486062928,{'was_impossible': False}
31028,Stingfang,10380,7.0,5.816278607267571,{'was_impossible': False}
31029,Mihoshi,5525,7.0,9.198697541620437,{'was_impossible': False}
31030,Revan67,1215,7.0,7.718127324140355,{'was_impossible': False}
31031,lil_lost_kitten,1535,5.0,8.19852597571033,{'was_impossible': False}
31032,Nakamura_Kumiko,10681,8.0,8.826015229527666,{'was_impossible': False}
31033,Rogerli10,1498,8.0,8.074058641450467,{'was_impossible': False}
31034,kintama,166,9.0,6.783075511158624,{'was_impossible': False}
31035,Loveless95,1532,9.0,6.849072414179905,{'was_impossible': False}
31036,bini,9062,3.0,4.137678285511436,{'was_impossible': False}
31037,paulz,10897,10.0,8.198654858730674,{'was_impossible': False}
31038,Terad_Versilius,1087,7.0,8.960161663515771,{'was_impossible': False}
31039,xacthashtag,2921,8.0,6.6260864956935475,{'was_impossible': False}
31040,AlfaArifaldi,23273,9.0,9.079643197488755,{'was_impossible': False}
31041,Marshall_Law,10163,4.0,8.363782809827036,{'was_impossible': False}
31042,penquguu,187,10.0,8.622976999946827,{'was_impossible': False}
31043,Jorbeany,15565,4.0,4.649359034972759,{'was_impossible': False}
31044,NotKirito,18753,9.0,7.733188309037781,{'was_impossible': False}
31045,AnotherWish,997,8.0,7.072685129292109,{'was_impossible': False}
31046,Joolee,19109,7.0,6.7174301585274545,{'was_impossible': False}
31047,Rowan93,21067,2.0,4.738989649813582,{'was_impossible': False}
31048,shanoliu,478,6.0,6.5311930308893436,{'was_impossible': False}
31049,dgnshtr,5681,8.0,8.23102865429022,{'was_impossible': False}
31050,little_grey,19489,10.0,8.488265659305446,{'was_impossible': False}
31051,Nene-tan,7674,10.0,9.386588968636362,{'was_impossible': False}
31052,Volk_Morya,6747,7.0,8.146265965268201,{'was_impossible': False}
31053,Paradigme,31845,5.0,4.6171156008469385,{'was_impossible': False}
31054,RaZhar,3712,6.0,5.238834884791243,{'was_impossible': False}
31055,Ana-Clara,21557,10.0,9.71700978675267,{'was_impossible': False}
31056,Prince-sama,4936,1.0,5.351383842892865,{'was_impossible': False}
31057,GasteLLo,8769,8.0,8.801798673371069,{'was_impossible': False}
31058,valerio1232,3785,7.0,7.522738595944559,{'was_impossible': False}
31059,Shouichirou,31157,6.0,6.36663911675977,{'was_impossible': False}
31060,Kanoe-san,7592,7.0,6.36133408142524,{'was_impossible': False}
31061,ReverseZero,14719,6.0,6.406878777652216,{'was_impossible': False}
31062,Franku,2131,7.0,5.52228085789357,{'was_impossible': False}
31063,OtakuLogan98,32937,9.0,7.94313100379725,{'was_impossible': False}
31064,Arakello,35203,1.6,3.583421301496713,{'was_impossible': False}
31065,Pururut-sama,401,7.0,9.273568898524774,{'was_impossible': False}
31066,Rowan93,17265,2.4,5.232764696268763,{'was_impossible': False}
31067,Shalzhatar,9074,7.0,8.089872412088281,{'was_impossible': False}
31068,Seruju,34542,8.0,7.705608243644851,{'was_impossible': False}
31069,Shun,1731,7.0,4.170325370978407,{'was_impossible': False}
31070,xDivinityXD,18277,4.8,6.960365408661989,{'was_impossible': False}
31071,Akila,10620,10.0,9.722317998440744,{'was_impossible': False}
31072,edogardo,6500,4.0,4.133503105396059,{'was_impossible': False}
31073,Farhana_Luba,31772,6.0,7.598256336376779,{'was_impossible': False}
31074,MUJ97,7647,7.0,7.648860172169692,{'was_impossible': False}
31075,Volk_Morya,27655,7.0,7.154647585202351,{'was_impossible': False}
31076,michaelfranchise,7593,4.2,7.735193284342838,{'was_impossible': False}
31077,daimonass,6548,8.0,6.8437453946624816,{'was_impossible': False}
31078,Kami_yar0,31716,8.0,7.629924216568271,{'was_impossible': False}
31079,HalfAnOreo,7627,0.8,7.285270048366414,{'was_impossible': False}
31080,phazonmasher,6974,10.0,9.320637539811482,{'was_impossible': False}
31081,-Savante-,15377,6.0,6.619210105938461,{'was_impossible': False}
31082,Kasugunai,227,10.0,8.673501493621131,{'was_impossible': False}
31083,Klains,33028,8.0,6.835995908759776,{'was_impossible': False}
31084,Minrae,3088,8.0,6.66465923706024,{'was_impossible': False}
31085,Prince-sama,5258,8.0,7.514533041661155,{'was_impossible': False}
31086,justotakuthings2,121,7.0,7.749683102650914,{'was_impossible': False}
31087,Volk_Morya,10578,6.0,5.762234272888425,{'was_impossible': False}
31088,Takala,6974,9.0,9.160991165936263,{'was_impossible': False}
31089,Naktigone,3092,8.0,6.867126900901274,{'was_impossible': False}
31090,Aranel1500,25777,9.0,5.8565032206426135,{'was_impossible': False}
31091,lil_lost_kitten,317,7.0,9.1553410871029,{'was_impossible': False}
31092,Crofty,7711,9.0,9.09913952279338,{'was_impossible': False}
31093,2Moro,11113,6.0,7.662056768370821,{'was_impossible': False}
31094,tkfamilysk,23289,8.0,6.888430458760014,{'was_impossible': False}
31095,Ishin,31043,9.0,7.992463268779647,{'was_impossible': False}
31096,Aelphais,20031,9.0,7.629159006177434,{'was_impossible': False}
31097,EhEasyModo,19315,2.0,2.0080193668681066,{'was_impossible': False}
31098,Seera-fi,22729,7.0,7.3502565852693005,{'was_impossible': False}
31099,Darkani,2251,8.0,9.629421001601898,{'was_impossible': False}
31100,tvlookplay,6380,8.0,7.357978566085193,{'was_impossible': False}
31101,Zefyr85,14515,6.0,7.482258631551184,{'was_impossible': False}
31102,PuppGod,146,8.0,6.969773470398911,{'was_impossible': False}
31103,Hotline,1254,8.0,8.173350970234683,{'was_impossible': False}
31104,Aranel1500,20785,9.0,8.442364377031197,{'was_impossible': False}
31105,victorwendigo,28025,9.0,7.13846581185727,{'was_impossible': False}
31106,sora-tan,6726,7.0,6.28611675577375,{'was_impossible': False}
31107,snowgirl911,5114,9.0,10.0,{'was_impossible': False}
31108,reira,31790,6.0,6.7485924731193645,{'was_impossible': False}
31109,kamijoan,7647,7.0,6.8776877754216725,{'was_impossible': False}
31110,CoyBoy,31452,6.0,7.648947545260598,{'was_impossible': False}
31111,Zed_Astaroth,8211,4.0,4.278150538124153,{'was_impossible': False}
31112,Skeletti,12549,2.0,6.533344482246018,{'was_impossible': False}
31113,Arakello,10578,4.0,4.4091343026059375,{'was_impossible': False}
31114,Morakillo,11771,8.0,7.877343736170189,{'was_impossible': False}
31115,Friddan,11701,6.0,6.784557760627355,{'was_impossible': False}
31116,Kyzix,6377,9.0,8.437215810829834,{'was_impossible': False}
31117,lumdmc,918,10.0,7.2616085017053,{'was_impossible': False}
31118,Takala,11001,10.0,8.54193706769003,{'was_impossible': False}
31119,Paradigme,20053,3.0,6.820359614629476,{'was_impossible': False}
31120,Rottenn,18153,9.0,7.561786964707207,{'was_impossible': False}
31121,bailey-sama,15605,10.0,7.9546306541393825,{'was_impossible': False}
31122,kingofkings,21,2.8,4.238775038676939,{'was_impossible': False}
31123,bigkfc2k8,2236,10.0,8.881170426334245,{'was_impossible': False}
31124,Friddan,4081,8.0,8.44295549878607,{'was_impossible': False}
31125,Luica,9289,8.0,7.316276325703192,{'was_impossible': False}
31126,Minrae,357,7.0,4.6558101316717275,{'was_impossible': False}
31127,13lueMoon,28121,7.0,9.432779160077345,{'was_impossible': False}
31128,deadles1862,10793,7.0,7.35412299548567,{'was_impossible': False}
31129,xacthashtag,6946,5.0,6.761029629382931,{'was_impossible': False}
31130,Antarael,1535,10.0,8.777806060113733,{'was_impossible': False}
31131,zerorider,2759,8.0,7.578206310993656,{'was_impossible': False}
31132,FNatt,3784,9.0,8.028661855242978,{'was_impossible': False}
31133,Arakello,9330,5.0,4.812631501352643,{'was_impossible': False}
31134,AnotherWish,33352,8.0,6.476634727255326,{'was_impossible': False}
31135,GasteLLo,1174,5.0,6.381218979101503,{'was_impossible': False}
31136,Char-Chan,32122,9.0,8.670801595825838,{'was_impossible': False}
31137,RoboleX,13161,5.0,7.407029166897565,{'was_impossible': False}
31138,AnaEmdi,1594,8.0,8.01162636701581,{'was_impossible': False}
31139,Mamoru-Kado,8676,10.0,6.539890924724031,{'was_impossible': False}
31140,Takala,7580,9.0,6.679847897089916,{'was_impossible': False}
31141,Hawka88,5356,6.0,6.178247820354896,{'was_impossible': False}
31142,nano_desu,2356,8.0,5.712671107677025,{'was_impossible': False}
31143,Hota-chan,15359,6.0,6.824577478243028,{'was_impossible': False}
31144,Lurebreaker,2026,8.0,5.05738817757092,{'was_impossible': False}
31145,Noarlar,8481,9.0,7.888402496814274,{'was_impossible': False}
31146,lil_lost_kitten,28625,9.0,6.097795978630753,{'was_impossible': False}
31147,YatoSamaSensei,223,6.0,5.696488454899735,{'was_impossible': False}
31148,ziomalos,1471,8.0,7.72467527987961,{'was_impossible': False}
31149,Vanroy17,5781,10.0,8.876471206086633,{'was_impossible': False}
31150,pure_cure,27,2.0,8.080983774184315,{'was_impossible': False}
31151,lednera,935,10.0,4.9946877731391925,{'was_impossible': False}
31152,kachaldz,9834,7.0,7.501922315800312,{'was_impossible': False}
31153,darthghost,47,8.0,7.6483396557686225,{'was_impossible': False}
31154,AiPiDu,878,8.0,5.551686320392586,{'was_impossible': False}
31155,HalfAnOreo,14833,9.0,6.150650608451977,{'was_impossible': False}
31156,DeadSnow24th,917,5.0,6.135504352545736,{'was_impossible': False}
31157,AFilthyWeeb,15583,8.0,7.786519229055836,{'was_impossible': False}
31158,Caslanthe,22145,8.0,7.4188495740651135,{'was_impossible': False}
31159,Shouichirou,36029,3.0,4.299285878590305,{'was_impossible': False}
31160,czerkill,25429,6.0,8.31403812392637,{'was_impossible': False}
31161,nanabeth18,61,9.0,6.434567579858572,{'was_impossible': False}
31162,yameeka,5177,7.0,6.4421212507279115,{'was_impossible': False}
31163,EhEasyModo,20423,6.0,7.064358714156458,{'was_impossible': False}
31164,ANIMkka,6956,10.0,8.935887000745177,{'was_impossible': False}
31165,ZombyOfNight,6746,7.0,7.580517418603475,{'was_impossible': False}
31166,Vash115,11757,3.0,7.104837811849703,{'was_impossible': False}
31167,RickyKurniawan,4224,4.2,8.863082503538978,{'was_impossible': False}
31168,Black_Flower_1,18679,3.0,5.169365585421119,{'was_impossible': False}
31169,Ziva,2263,7.0,6.928538454689195,{'was_impossible': False}
31170,Lavuco,17741,10.0,10.0,{'was_impossible': False}
31171,pure_cure,17741,9.0,5.7586915980456075,{'was_impossible': False}
31172,CharisFalling,14227,7.0,7.770631003930425,{'was_impossible': False}
31173,Hanabi33,891,6.0,5.970150950460179,{'was_impossible': False}
31174,nekocink,32093,6.0,7.137928987722113,{'was_impossible': False}
31175,Chemical_Undead,13601,8.0,8.012148513122575,{'was_impossible': False}
31176,Angelkappa,9919,7.0,7.678415083374139,{'was_impossible': False}
31177,shanoliu,1482,6.0,6.013095489258317,{'was_impossible': False}
31178,Duer,73,8.0,7.454986690135616,{'was_impossible': False}
31179,nanko2006,32608,7.0,6.438053058948432,{'was_impossible': False}
31180,marammaram,5774,4.0,7.189695551517412,{'was_impossible': False}
31181,blueswan,270,4.8,7.695058257760039,{'was_impossible': False}
31182,lumdmc,4015,10.0,8.157659747294364,{'was_impossible': False}
31183,BlizzRano,57,7.0,8.12455454572094,{'was_impossible': False}
31184,TimmoL,11319,4.0,7.222561076520254,{'was_impossible': False}
31185,Neney13rx,23251,10.0,8.766163633894195,{'was_impossible': False}
31186,dark_yoolia,1887,9.0,4.643190009634592,{'was_impossible': False}
31187,Brompot90,10080,8.0,8.398414568229477,{'was_impossible': False}
31188,dark_yoolia,934,8.0,5.9833121996710155,{'was_impossible': False}
31189,mishameph,853,8.0,7.767266240643799,{'was_impossible': False}
31190,RyuuNokaru,898,7.0,7.095540660114313,{'was_impossible': False}
31191,shouAdZ_MAL,19815,9.0,8.6735922359638,{'was_impossible': False}
31192,Xellos88,167,1.0,5.466447559106363,{'was_impossible': False}
31193,LongLimbs,27831,8.0,8.010078051021305,{'was_impossible': False}
31194,huseinamr,30279,7.0,7.9044387242149785,{'was_impossible': False}
31195,Hawka88,9693,6.0,6.420850528842157,{'was_impossible': False}
31196,pure_cure,9756,7.0,6.329636206552565,{'was_impossible': False}
31197,apimpinellia,408,5.0,7.648185654201235,{'was_impossible': False}
31198,angiecookie,10020,7.0,8.324133426482252,{'was_impossible': False}
31199,DenCB,371,8.0,7.456177220386621,{'was_impossible': False}
31200,-Savante-,31553,9.0,7.429428348578341,{'was_impossible': False}
31201,Dragon-Reborn,28171,8.0,8.13887426695096,{'was_impossible': False}
31202,Terrorking,35076,7.0,6.259403504234609,{'was_impossible': False}
31203,Pastafaria,12049,7.0,5.779762900409798,{'was_impossible': False}
31204,AnotherWish,6862,7.0,7.034534394574005,{'was_impossible': False}
31205,Hitomi_sama,14175,8.0,7.97145343758554,{'was_impossible': False}
31206,sebastianjorc,11743,3.0,3.8343708327306505,{'was_impossible': False}
31207,ZombyOfNight,396,9.0,7.207140655881794,{'was_impossible': False}
31208,sansZero,587,7.0,8.243222982363003,{'was_impossible': False}
31209,Phlanel,746,4.0,6.3264256202012135,{'was_impossible': False}
31210,orzel286,3371,9.0,6.939122635844524,{'was_impossible': False}
31211,jamesjaimegarcia,10080,7.0,7.68738146494873,{'was_impossible': False}
31212,Hota-chan,1669,7.0,6.628601632421192,{'was_impossible': False}
31213,Brassiris,916,7.0,7.7478801850037815,{'was_impossible': False}
31214,Black_Dragon85,323,5.0,7.328236305760049,{'was_impossible': False}
31215,akisame__,232,7.0,5.846707359491384,{'was_impossible': False}
31216,PIT263,13601,8.0,8.355244222394091,{'was_impossible': False}
31217,LigerZero248,4752,10.0,10.0,{'was_impossible': False}
31218,Clefairy_Nanashi,21603,8.0,7.808739813593305,{'was_impossible': False}
31219,Ozzbourne,7785,3.6,7.28218768719088,{'was_impossible': False}
31220,shyguy,3712,6.0,7.193023923319205,{'was_impossible': False}
31221,Chippy11,4705,6.0,7.088808670415103,{'was_impossible': False}
31222,Pururut-sama,9203,6.0,5.420494888086561,{'was_impossible': False}
31223,46C,10456,4.0,6.844407138203908,{'was_impossible': False}
31224,Dante_Sword_,270,10.0,8.047691880739128,{'was_impossible': False}
31225,XeroDivide,7338,2.8,5.9258335098856385,{'was_impossible': False}
31226,Scieska,31405,1.2,6.063125146911361,{'was_impossible': False}
31227,Pastafaria,5681,8.0,7.538586145032139,{'was_impossible': False}
31228,lerkurio,433,9.0,8.553838048480868,{'was_impossible': False}
31229,Dante_Sword_,530,8.0,7.374142417345147,{'was_impossible': False}
31230,ThePKNess,11771,1.0,9.283882354247956,{'was_impossible': False}
31231,TheRafaelNart,10793,9.0,6.640396099458582,{'was_impossible': False}
31232,Croissant07,9513,3.2,7.114733562625828,{'was_impossible': False}
31233,DarkFireblaze28,346,0.2,4.015624929447897,{'was_impossible': False}
31234,Kuro99,125,2.0,7.311191075225724,{'was_impossible': False}
31235,ChilledKomodo,241,6.0,5.52135760175634,{'was_impossible': False}
31236,Rafaduck,3670,8.0,6.797075362072573,{'was_impossible': False}
31237,TrickMirror,20853,7.0,8.534480413801782,{'was_impossible': False}
31238,yameeka,8230,4.0,5.015349637027284,{'was_impossible': False}
31239,Noarlar,3782,9.0,9.493114715852458,{'was_impossible': False}
31240,Reijy,31240,9.0,7.9135426608910375,{'was_impossible': False}
31241,Freddeeeee,21339,8.0,8.611258136359853,{'was_impossible': False}
31242,Angel629,466,7.0,7.48298609827776,{'was_impossible': False}
31243,Yuzuku,24703,6.0,5.880372336666646,{'was_impossible': False}
31244,Zefyr85,6030,8.0,7.707232644356046,{'was_impossible': False}
31245,sebastianjorc,4224,7.0,4.6165919511669244,{'was_impossible': False}
31246,lightofzeref,1033,7.0,8.506908155719964,{'was_impossible': False}
31247,Shouichirou,25313,9.0,7.90058450761022,{'was_impossible': False}
31248,Hota-chan,19029,6.0,6.645792035994303,{'was_impossible': False}
31249,FrancisUnderwood,20583,8.0,7.734184505226528,{'was_impossible': False}
31250,toujourspur,16592,10.0,5.456124565407613,{'was_impossible': False}
31251,Zed_Astaroth,1047,7.0,5.13920201158082,{'was_impossible': False}
31252,Torah,15437,10.0,7.687300520569206,{'was_impossible': False}
31253,Falconite,1818,9.0,8.765539637345524,{'was_impossible': False}
31254,Kanoe-san,8525,6.0,6.909903815586664,{'was_impossible': False}
31255,Ziva,32551,7.0,7.830147098556276,{'was_impossible': False}
31256,xXsim00Xx,2236,10.0,7.8198114707849005,{'was_impossible': False}
31257,Joolee,1535,9.0,8.753472115368128,{'was_impossible': False}
31258,Mimisor,202,9.0,9.230872934649756,{'was_impossible': False}
31259,penquguu,31442,8.0,7.289437175020541,{'was_impossible': False}
31260,Kuro99,11737,10.0,7.785397114896896,{'was_impossible': False}
31261,Nakamura_Kumiko,212,8.0,7.766824008741131,{'was_impossible': False}
31262,Hawka88,20507,7.0,6.405895622543202,{'was_impossible': False}
31263,karnagecake,5680,9.0,4.7382751261801435,{'was_impossible': False}
31264,chrisedmonds,4654,4.2,6.85603787306572,{'was_impossible': False}
31265,AFilthyWeeb,9617,7.0,8.154825347452073,{'was_impossible': False}
31266,Hitomi_sama,31043,10.0,8.112940576093028,{'was_impossible': False}
31267,Lord-SephirothVI,10620,8.0,6.712482645583483,{'was_impossible': False}
31268,Klains,4181,10.0,8.901799196061448,{'was_impossible': False}
31269,visualanimes,2923,4.8,6.463830636856116,{'was_impossible': False}
31270,broodo,2063,7.0,7.21133273660349,{'was_impossible': False}
31271,world_of_payne,1813,9.0,7.8884345906417215,{'was_impossible': False}
31272,Hota-chan,441,7.0,6.685895679630484,{'was_impossible': False}
31273,crowd15,2386,8.0,6.972851355926313,{'was_impossible': False}
31274,mishameph,1719,7.0,6.260881349645481,{'was_impossible': False}
31275,AnotherWish,13759,7.0,7.591609822190152,{'was_impossible': False}
31276,Grifon_600,72,6.0,8.49486709450738,{'was_impossible': False}
31277,reira,21405,10.0,8.728207761779224,{'was_impossible': False}
31278,KurokawaRyou,7583,7.0,7.552405717815052,{'was_impossible': False}
31279,tanomi,251,9.0,6.434334562523279,{'was_impossible': False}
31280,Farhana_Luba,8369,7.0,6.919442723487378,{'was_impossible': False}
31281,Nibji,2966,5.4,10.0,{'was_impossible': False}
31282,Ishin,13335,9.0,8.900276084253973,{'was_impossible': False}
31283,Lopkir,32668,8.0,7.129213864031006,{'was_impossible': False}
31284,scienta,21431,8.0,6.136050508219361,{'was_impossible': False}
31285,Cypherkitty,323,2.4,8.00159610810055,{'was_impossible': False}
31286,naki,877,9.0,7.312969157243482,{'was_impossible': False}
31287,KurokawaRyou,25669,6.0,7.647490859863693,{'was_impossible': False}
31288,nanko2006,5630,9.0,10.0,{'was_impossible': False}
31289,GlennQ,13807,6.0,5.37699004121234,{'was_impossible': False}
31290,Pikena,4752,8.0,7.314672699517412,{'was_impossible': False}
31291,Marshall_Law,5525,6.0,6.749007986262173,{'was_impossible': False}
31292,Joolee,15687,7.0,7.153979475561875,{'was_impossible': False}
31293,DennDragon,3901,9.0,8.522270509716188,{'was_impossible': False}
31294,bart_j,28675,7.0,8.998818186639612,{'was_impossible': False}
31295,ziomalos,1793,6.0,6.55910109335923,{'was_impossible': False}
31296,monter,5734,7.0,5.37124523436658,{'was_impossible': False}
31297,NanoRyuusei,35062,8.0,8.814450421485173,{'was_impossible': False}
31298,kamijoan,10620,7.0,8.030892032893979,{'was_impossible': False}
31299,DESERT-SPIRIT,1050,1.0,4.7612742785987985,{'was_impossible': False}
31300,Shunnsuke,14713,8.0,8.520773161619221,{'was_impossible': False}
31301,Kiro-Kirigaya,14513,8.0,8.136012582309284,{'was_impossible': False}
31302,dryft,400,2.4,7.616962136986404,{'was_impossible': False}
31303,Luica,668,6.0,5.080446947206407,{'was_impossible': False}
31304,LelouchGM,13411,7.0,7.241302409051636,{'was_impossible': False}
31305,paorow,5675,6.0,5.466789835916767,{'was_impossible': False}
31306,FrozunLightning,555,5.0,5.445249715233041,{'was_impossible': False}
31307,xitsmallpie,21563,7.0,7.164623292515732,{'was_impossible': False}
31308,Neney13rx,4744,8.0,7.31147862144122,{'was_impossible': False}
31309,DarkFireblaze28,10447,9.0,4.749360547366799,{'was_impossible': False}
31310,Rogerli10,11751,7.0,6.974278257963883,{'was_impossible': False}
31311,shinigvmi,9989,9.0,7.653109777301158,{'was_impossible': False}
31312,NemesisDawn,6211,10.0,7.1059876588670505,{'was_impossible': False}
31313,hampedahl,12119,7.0,6.239699931201906,{'was_impossible': False}
31314,orzel286,44,9.0,8.337090298187666,{'was_impossible': False}
31315,Hota-chan,31715,6.0,7.666996295834692,{'was_impossible': False}
