,uid,iid,r_ui,est,details
36247,Ishin,25879,9.0,8.202492735099296,"{'actual_k': 31, 'was_impossible': False}"
36248,Paradigme,31772,8.0,7.361667050808503,"{'actual_k': 22, 'was_impossible': False}"
36249,reira,34102,6.0,7.190872656711763,"{'actual_k': 14, 'was_impossible': False}"
36250,allyegra,19115,10.0,8.172962545908677,"{'actual_k': 0, 'was_impossible': False}"
36251,ziomalos,2104,9.0,7.680305805269539,"{'actual_k': 40, 'was_impossible': False}"
36252,kaczy,4999,6.0,5.915951688967044,"{'actual_k': 40, 'was_impossible': False}"
36253,Panda_kabob,1292,3.0,6.508548659073088,"{'actual_k': 38, 'was_impossible': False}"
36254,Antarael,886,7.0,6.696454218192257,"{'actual_k': 17, 'was_impossible': False}"
36255,Kyzix,4975,8.0,6.429491278584237,"{'actual_k': 40, 'was_impossible': False}"
36256,Clefairy_Nanashi,34394,6.0,5.786402585324114,"{'actual_k': 1, 'was_impossible': False}"
36257,-Jhon-,36563,9.0,8.775774471192134,"{'actual_k': 9, 'was_impossible': False}"
36258,PuppGod,29803,7.0,8.45947818935881,"{'actual_k': 40, 'was_impossible': False}"
36259,Arakello,2026,7.0,6.448031527855028,"{'actual_k': 40, 'was_impossible': False}"
36260,Paradigme,17082,6.0,6.1004940731139214,"{'actual_k': 22, 'was_impossible': False}"
36261,Lithik,6324,6.0,6.82117056867164,"{'actual_k': 39, 'was_impossible': False}"
36262,Sapiel,5341,8.0,7.416253000068411,"{'actual_k': 40, 'was_impossible': False}"
36263,AnotherWish,15109,4.0,5.974751101713994,"{'actual_k': 20, 'was_impossible': False}"
36264,Bonbonryu,10080,8.0,8.06169616676423,"{'actual_k': 40, 'was_impossible': False}"
36265,Rogerli10,9074,10.0,8.598606754594062,"{'actual_k': 34, 'was_impossible': False}"
36266,Jorbeany,16592,7.0,6.804234780111297,"{'actual_k': 40, 'was_impossible': False}"
36267,Shouichirou,28835,6.0,6.420025160557606,"{'actual_k': 1, 'was_impossible': False}"
36268,Kiyoshi-Kun,2993,10.0,8.655740717512689,"{'actual_k': 6, 'was_impossible': False}"
36269,Morakillo,20541,8.0,7.100144561933992,"{'actual_k': 36, 'was_impossible': False}"
36270,Vanroy17,2683,7.0,8.214721212706682,"{'actual_k': 5, 'was_impossible': False}"
36271,Franku,28999,8.0,7.77593929182934,"{'actual_k': 40, 'was_impossible': False}"
36272,SpookySkelareno,11771,8.0,7.723790485890946,"{'actual_k': 40, 'was_impossible': False}"
36273,naki,531,7.0,7.656299486656239,"{'actual_k': 21, 'was_impossible': False}"
36274,RaijinKiba,43,10.0,9.24670019290735,"{'actual_k': 40, 'was_impossible': False}"
36275,penquguu,30296,9.0,8.398607953491693,"{'actual_k': 40, 'was_impossible': False}"
36276,Meyenam,23755,8.0,7.512094528553521,"{'actual_k': 40, 'was_impossible': False}"
36277,shanoliu,2236,7.0,7.773927078676626,"{'actual_k': 40, 'was_impossible': False}"
36278,Skeletti,14227,7.0,7.6819027603554435,"{'actual_k': 40, 'was_impossible': False}"
36279,ginko-chan,1974,9.0,8.734380216686427,"{'actual_k': 4, 'was_impossible': False}"
36280,TheNamesReece,30485,6.0,6.786408794731739,"{'actual_k': 14, 'was_impossible': False}"
36281,LuneLibre,17265,7.0,6.661718029664369,"{'actual_k': 40, 'was_impossible': False}"
36282,chichubaby,16524,8.0,8.480839086957488,"{'actual_k': 40, 'was_impossible': False}"
36283,Kaitox1412,1840,7.0,8.511087519002944,"{'actual_k': 40, 'was_impossible': False}"
36284,elijha,11266,6.0,6.870181320537526,"{'actual_k': 34, 'was_impossible': False}"
36285,Kestrelkes,12189,8.0,8.493877189720955,"{'actual_k': 40, 'was_impossible': False}"
36286,Phantasmagoria,783,9.0,10.0,"{'actual_k': 1, 'was_impossible': False}"
36287,Croissant07,18177,8.0,8.958124738253394,"{'actual_k': 2, 'was_impossible': False}"
36288,espada13,6213,8.0,8.308797957709663,"{'actual_k': 40, 'was_impossible': False}"
36289,Usui-Nero,3713,9.0,8.26912610937086,"{'actual_k': 18, 'was_impossible': False}"
36290,Klains,4224,5.0,7.673703226159527,"{'actual_k': 40, 'was_impossible': False}"
36291,Kyzix,4725,8.0,8.20598991542711,"{'actual_k': 40, 'was_impossible': False}"
36292,Shouichirou,4725,10.0,8.213128823994339,"{'actual_k': 40, 'was_impossible': False}"
36293,Gabi666,180,10.0,7.46699455316847,"{'actual_k': 21, 'was_impossible': False}"
36294,WaHwA,8310,4.0,6.892574562042216,"{'actual_k': 14, 'was_impossible': False}"
36295,Ura,134,8.0,7.252547402086039,"{'actual_k': 40, 'was_impossible': False}"
36296,Sesit,177,6.0,6.37407465792177,"{'actual_k': 40, 'was_impossible': False}"
36297,ardi00quanta,10611,9.0,7.69274881286874,"{'actual_k': 29, 'was_impossible': False}"
36298,Jmfgarcia,3342,6.0,7.501439628802317,"{'actual_k': 33, 'was_impossible': False}"
36299,GlennQ,1367,7.0,7.402782333728582,"{'actual_k': 10, 'was_impossible': False}"
36300,Rottenn,20651,10.0,9.296254348668672,"{'actual_k': 14, 'was_impossible': False}"
36301,deadles1862,1120,7.0,7.768547838369205,"{'actual_k': 21, 'was_impossible': False}"
36302,shamanmiyo,10721,7.0,8.154649101093536,"{'actual_k': 40, 'was_impossible': False}"
36303,ricebash,2494,7.0,7.805055687548876,"{'actual_k': 33, 'was_impossible': False}"
36304,valerio1232,5968,7.0,6.747111003222326,{'was_impossible': False}
36305,Mimisor,5681,9.0,8.294445975784788,"{'actual_k': 40, 'was_impossible': False}"
36306,KKDW,481,6.0,7.824496432560415,"{'actual_k': 40, 'was_impossible': False}"
36307,LunaTic-MaRu,31559,8.0,7.871441897620963,"{'actual_k': 26, 'was_impossible': False}"
36308,kintama,4015,9.0,8.244686874710208,"{'actual_k': 16, 'was_impossible': False}"
36309,Hellghoblin,8277,10.0,8.174289015200504,"{'actual_k': 30, 'was_impossible': False}"
36310,bakaneko3115,2251,5.0,8.18780694713798,"{'actual_k': 40, 'was_impossible': False}"
36311,daimonass,19951,6.0,7.056139351575614,"{'actual_k': 11, 'was_impossible': False}"
36312,Paradigme,15699,8.0,6.997522677243191,"{'actual_k': 21, 'was_impossible': False}"
36313,AcousticHearts,341,8.0,9.149305879720142,"{'actual_k': 17, 'was_impossible': False}"
36314,Seera-fi,2966,10.0,8.80811124592368,"{'actual_k': 40, 'was_impossible': False}"
36315,LeonoraLibra,252,4.0,8.080214019311716,"{'actual_k': 6, 'was_impossible': False}"
36316,Shouichirou,4130,7.0,6.654477645220578,"{'actual_k': 9, 'was_impossible': False}"
36317,Missu,17513,4.0,6.023016094412266,"{'actual_k': 24, 'was_impossible': False}"
36318,Animazia,2129,8.0,8.420232805881133,"{'actual_k': 40, 'was_impossible': False}"
36319,Hitomi_sama,6880,7.0,6.662418114115009,"{'actual_k': 40, 'was_impossible': False}"
36320,m718340,12189,9.0,7.3875430054173625,"{'actual_k': 40, 'was_impossible': False}"
36321,Black_Dragon85,4477,7.0,8.331622895929891,"{'actual_k': 32, 'was_impossible': False}"
36322,spidersmart1,28223,9.0,8.88244328648497,"{'actual_k': 40, 'was_impossible': False}"
36323,DennDragon,12565,7.0,7.200850716887467,"{'actual_k': 23, 'was_impossible': False}"
36324,GasteLLo,240,6.0,6.59111658597692,"{'actual_k': 40, 'was_impossible': False}"
36325,46C,5713,8.0,6.685114679908948,"{'actual_k': 11, 'was_impossible': False}"
36326,waldorfian,30,9.0,8.870771619811757,"{'actual_k': 40, 'was_impossible': False}"
36327,Lopkir,33031,7.0,7.642987971346361,"{'actual_k': 10, 'was_impossible': False}"
36328,gustaffen,395,6.0,7.173178052903664,"{'actual_k': 40, 'was_impossible': False}"
36329,Belisarius,1535,10.0,8.981130268255583,"{'actual_k': 40, 'was_impossible': False}"
36330,Hota-chan,11111,9.0,7.217773278260042,"{'actual_k': 40, 'was_impossible': False}"
36331,Cloudiez,27821,9.0,8.54955244539084,"{'actual_k': 40, 'was_impossible': False}"
36332,NanoRyuusei,28927,8.0,7.8723431907599295,"{'actual_k': 40, 'was_impossible': False}"
36333,Shouichirou,17351,6.0,6.041987363368813,"{'actual_k': 4, 'was_impossible': False}"
36334,_Xziz_,20785,9.0,7.666334085124678,"{'actual_k': 40, 'was_impossible': False}"
36335,Wanyac,523,7.0,8.910677665104927,"{'actual_k': 40, 'was_impossible': False}"
36336,Gabi666,400,8.0,7.439212278310747,"{'actual_k': 20, 'was_impossible': False}"
36337,Arakello,14345,6.0,5.650175092535172,"{'actual_k': 40, 'was_impossible': False}"
36338,OtakuBaz,22777,10.0,8.714403216267884,"{'actual_k': 13, 'was_impossible': False}"
36339,46C,1689,8.0,7.315555549895542,"{'actual_k': 40, 'was_impossible': False}"
36340,EvilCarol,3588,8.0,8.383273478044137,"{'actual_k': 40, 'was_impossible': False}"
36341,S-52,6007,8.0,7.008920940973458,"{'actual_k': 40, 'was_impossible': False}"
36342,Pururut-sama,23311,5.0,5.915390736069534,"{'actual_k': 11, 'was_impossible': False}"
36343,Angelkappa,10080,8.0,7.408145658664766,"{'actual_k': 40, 'was_impossible': False}"
36344,PIT263,894,6.0,5.6388007969300356,"{'actual_k': 38, 'was_impossible': False}"
36345,DarksideLawliet,19151,7.0,6.078632199844477,"{'actual_k': 16, 'was_impossible': False}"
36346,DepressedTsukasa,6512,9.0,7.7903291885795865,"{'actual_k': 40, 'was_impossible': False}"
36347,Yukisss,9656,8.0,8.565893129696189,"{'actual_k': 40, 'was_impossible': False}"
36348,TomatoCake,6205,3.0,4.637132733903395,"{'actual_k': 40, 'was_impossible': False}"
36349,Arakello,4720,2.0,5.161843511326468,"{'actual_k': 25, 'was_impossible': False}"
36350,LuneLibre,20,5.0,5.296172347194123,"{'actual_k': 40, 'was_impossible': False}"
36351,KenpachiNoPein,14199,7.0,5.929177180982708,"{'actual_k': 40, 'was_impossible': False}"
36352,Sesit,1,8.0,8.351588165633933,"{'actual_k': 40, 'was_impossible': False}"
36353,Char-Chan,31621,7.0,6.55112999893735,"{'actual_k': 15, 'was_impossible': False}"
36354,Edgedrake,9201,6.0,6.976402998194114,"{'actual_k': 18, 'was_impossible': False}"
36355,sothoth,2164,10.0,7.638563885046803,"{'actual_k': 24, 'was_impossible': False}"
36356,Century_Orion,20899,9.0,8.989744206636837,"{'actual_k': 29, 'was_impossible': False}"
36357,Acperience,7592,7.0,7.248324464879882,"{'actual_k': 40, 'was_impossible': False}"
36358,the12thdoctor,3588,8.0,8.345364900128434,"{'actual_k': 40, 'was_impossible': False}"
36359,AFilthyWeeb,12355,7.0,8.942630764249012,"{'actual_k': 40, 'was_impossible': False}"
36360,raxan92,134,5.0,7.394541333747576,"{'actual_k': 38, 'was_impossible': False}"
36361,hazte,463,5.0,6.9536270745094715,"{'actual_k': 27, 'was_impossible': False}"
36362,Nyanko,3467,8.0,7.359564298533496,"{'actual_k': 39, 'was_impossible': False}"
36363,Usui-Nero,7662,9.0,8.534446987806778,"{'actual_k': 35, 'was_impossible': False}"
36364,the12thdoctor,940,8.0,7.228787800354728,"{'actual_k': 15, 'was_impossible': False}"
36365,darthghost,28121,8.0,7.400483323406491,"{'actual_k': 40, 'was_impossible': False}"
36366,monter,1313,8.0,8.69230791889055,"{'actual_k': 40, 'was_impossible': False}"
36367,wiseowl,325,6.0,6.748807146662847,"{'actual_k': 20, 'was_impossible': False}"
36368,DukeofMurk,15199,8.0,6.814466111159999,"{'actual_k': 7, 'was_impossible': False}"
36369,46C,4087,6.0,6.548846876981216,"{'actual_k': 20, 'was_impossible': False}"
36370,-Savante-,10521,8.0,8.3551583370855,"{'actual_k': 40, 'was_impossible': False}"
36371,Pastafaria,34321,7.0,6.644062049979348,"{'actual_k': 15, 'was_impossible': False}"
36372,Kazoo,19221,10.0,7.413785634018347,"{'actual_k': 40, 'was_impossible': False}"
36373,Nagicch,6586,7.0,8.152022279520361,"{'actual_k': 12, 'was_impossible': False}"
36374,Logic,6746,7.0,6.81830262864232,"{'actual_k': 40, 'was_impossible': False}"
36375,chichubaby,226,7.0,8.566163148993384,"{'actual_k': 40, 'was_impossible': False}"
36376,Rosencruez,9539,7.0,6.49302013808853,"{'actual_k': 6, 'was_impossible': False}"
36377,Botanchan,164,7.0,10.0,"{'actual_k': 40, 'was_impossible': False}"
36378,Takala,4816,7.0,6.661898588412829,"{'actual_k': 1, 'was_impossible': False}"
36379,world_of_payne,5114,9.0,9.23252297515508,"{'actual_k': 40, 'was_impossible': False}"
36380,ThorsHammer,392,8.0,8.341389358849373,"{'actual_k': 40, 'was_impossible': False}"
36381,Noarlar,35507,9.0,8.232452753141686,"{'actual_k': 29, 'was_impossible': False}"
36382,CoyBoy,33743,8.0,8.943385727852561,"{'actual_k': 19, 'was_impossible': False}"
36383,darkkoichi7,30413,7.0,7.949176536118504,"{'actual_k': 3, 'was_impossible': False}"
36384,OwO,27631,7.0,7.495464955067085,"{'actual_k': 34, 'was_impossible': False}"
36385,Vanroy17,16706,9.0,8.89736217751172,"{'actual_k': 37, 'was_impossible': False}"
36386,edogardo,9919,7.0,7.042248240396492,"{'actual_k': 40, 'was_impossible': False}"
36387,Hawka88,28223,9.0,8.332135856923966,"{'actual_k': 40, 'was_impossible': False}"
36388,sora-tan,3731,9.0,7.763709942479534,"{'actual_k': 40, 'was_impossible': False}"
36389,Kimmel,31658,7.0,8.072370878358386,"{'actual_k': 11, 'was_impossible': False}"
36390,crockmez,3713,9.0,7.496435386045928,"{'actual_k': 16, 'was_impossible': False}"
36391,koreanwalker,249,3.0,6.459627383420795,"{'actual_k': 40, 'was_impossible': False}"
36392,Hitomi_sama,32696,8.0,6.933905788629618,"{'actual_k': 15, 'was_impossible': False}"
36393,CrixuAMG,5630,7.0,7.42653703429224,"{'actual_k': 40, 'was_impossible': False}"
36394,shouAdZ_MAL,35180,10.0,8.877692067218298,"{'actual_k': 8, 'was_impossible': False}"
36395,Fire__Phoenix,32995,9.0,8.513194819519612,"{'actual_k': 40, 'was_impossible': False}"
36396,koreanwalker,3167,7.0,7.402122725122186,"{'actual_k': 36, 'was_impossible': False}"
36397,Kanoe-san,19647,8.0,8.677973058228325,"{'actual_k': 22, 'was_impossible': False}"
36398,pedoQear,27989,7.0,8.467103835525299,"{'actual_k': 39, 'was_impossible': False}"
36399,Noarlar,14829,8.0,7.918877248042729,"{'actual_k': 26, 'was_impossible': False}"
36400,Vanroy17,801,10.0,9.442040792808799,"{'actual_k': 33, 'was_impossible': False}"
36401,Marshall_Law,4898,8.0,7.415825773000549,"{'actual_k': 40, 'was_impossible': False}"
36402,-Jhon-,33203,1.0,4.832138860219746,"{'actual_k': 14, 'was_impossible': False}"
36403,AnotherWish,4282,8.0,8.344931156092438,"{'actual_k': 40, 'was_impossible': False}"
36404,Friddan,1519,8.0,8.06899075076876,"{'actual_k': 40, 'was_impossible': False}"
36405,Arakello,8888,6.0,5.48616800351781,"{'actual_k': 33, 'was_impossible': False}"
36406,-Savante-,11757,7.0,7.499392300633629,"{'actual_k': 40, 'was_impossible': False}"
36407,Brompot90,6421,8.0,8.172973238926838,"{'actual_k': 25, 'was_impossible': False}"
36408,sothoth,5300,8.0,7.786624645579966,"{'actual_k': 40, 'was_impossible': False}"
36409,squill,13391,5.0,7.576308450664393,"{'actual_k': 11, 'was_impossible': False}"
36410,Hawka88,22729,7.0,7.2977031000263,"{'actual_k': 40, 'was_impossible': False}"
36411,reira,6795,10.0,8.983958785632826,"{'actual_k': 5, 'was_impossible': False}"
36412,kuurozaki,317,10.0,9.505526681414127,"{'actual_k': 40, 'was_impossible': False}"
36413,Pastafaria,12189,8.0,7.768910271581681,"{'actual_k': 40, 'was_impossible': False}"
36414,Kami_yar0,34933,8.0,7.723608927106545,"{'actual_k': 33, 'was_impossible': False}"
36415,Zed_Astaroth,36511,5.0,5.215582554698683,"{'actual_k': 11, 'was_impossible': False}"
36416,wouahho,1519,9.0,8.513207013478272,"{'actual_k': 40, 'was_impossible': False}"
36417,reira,5593,8.0,8.170098251688797,"{'actual_k': 27, 'was_impossible': False}"
36418,DukeofMurk,16592,7.0,6.463873638079774,"{'actual_k': 40, 'was_impossible': False}"
36419,Hota-chan,2848,8.0,7.511054113390328,"{'actual_k': 3, 'was_impossible': False}"
36420,kittengrinder,276,8.0,6.979784385314659,"{'actual_k': 9, 'was_impossible': False}"
36421,Yakuhl,16706,8.0,8.178909011465414,"{'actual_k': 40, 'was_impossible': False}"
36422,KiRiT0sh,1840,7.0,7.914236722525323,"{'actual_k': 40, 'was_impossible': False}"
36423,Enjeru,33487,7.0,8.086051202744649,"{'actual_k': 40, 'was_impossible': False}"
36424,HerrRiz,34636,4.0,8.45064325701106,"{'actual_k': 18, 'was_impossible': False}"
36425,LongLimbs,908,8.0,7.039457090999017,"{'actual_k': 29, 'was_impossible': False}"
36426,enny25,9253,10.0,8.952899520859402,"{'actual_k': 40, 'was_impossible': False}"
36427,Xellos88,1257,8.0,7.666979160630592,"{'actual_k': 11, 'was_impossible': False}"
36428,crockmez,9204,9.0,7.959213677241739,"{'actual_k': 4, 'was_impossible': False}"
36429,elijha,13759,7.0,8.009241436050198,"{'actual_k': 40, 'was_impossible': False}"
36430,xacthashtag,11981,8.0,7.797294857191773,"{'actual_k': 40, 'was_impossible': False}"
36431,EmperorDimitrije,22,6.0,6.646475424998008,"{'actual_k': 26, 'was_impossible': False}"
36432,SoranoTsubasa,11757,10.0,9.168210683321746,"{'actual_k': 40, 'was_impossible': False}"
36433,Rosencruez,25939,9.0,7.484233382127385,"{'actual_k': 7, 'was_impossible': False}"
36434,FrancisUnderwood,13469,7.0,6.550042844506299,"{'actual_k': 35, 'was_impossible': False}"
36435,Mogura,323,8.0,8.769391435037283,"{'actual_k': 40, 'was_impossible': False}"
36436,DragonKL26,24459,7.0,6.5090041985821046,"{'actual_k': 9, 'was_impossible': False}"
36437,chrisedmonds,2201,7.0,6.9687509319529095,"{'actual_k': 19, 'was_impossible': False}"
36438,victorwendigo,8841,8.0,6.6409539301156455,"{'actual_k': 40, 'was_impossible': False}"
36439,SteelBlue,7311,10.0,9.101178553140493,"{'actual_k': 40, 'was_impossible': False}"
36440,scienta,22507,7.0,8.582585795470637,"{'actual_k': 13, 'was_impossible': False}"
36441,the12thdoctor,656,5.0,7.98803593887371,"{'actual_k': 22, 'was_impossible': False}"
36442,angiecookie,849,1.0,8.182131220795892,"{'actual_k': 40, 'was_impossible': False}"
36443,Dante_Sword_,72,8.0,9.186574350061182,"{'actual_k': 40, 'was_impossible': False}"
36444,Iandaar,384,9.0,8.170976853085596,"{'actual_k': 40, 'was_impossible': False}"
36445,_P4NS1LUUU_,20507,9.0,8.628043483838653,"{'actual_k': 40, 'was_impossible': False}"
36446,Aelphais,11617,10.0,8.298398426896343,"{'actual_k': 40, 'was_impossible': False}"
36447,Shun,966,3.0,6.836136218006322,"{'actual_k': 15, 'was_impossible': False}"
36448,TrickMirror,190,5.0,7.404732499678187,"{'actual_k': 24, 'was_impossible': False}"
36449,Shouichirou,903,7.0,6.755639459624114,"{'actual_k': 36, 'was_impossible': False}"
36450,Melita_H,27821,9.0,8.091037053990691,"{'actual_k': 40, 'was_impossible': False}"
36451,DarkFireblaze28,15,7.0,7.066608293519327,"{'actual_k': 29, 'was_impossible': False}"
36452,Char-Chan,32555,8.0,6.648255658023593,"{'actual_k': 7, 'was_impossible': False}"
36453,Marcusss,857,6.0,7.089455481119985,"{'actual_k': 40, 'was_impossible': False}"
36454,phantom-666,270,9.0,7.646331025572141,"{'actual_k': 40, 'was_impossible': False}"
36455,Kurocon,8074,6.0,8.235250719412377,"{'actual_k': 40, 'was_impossible': False}"
36456,Xellos88,9253,6.0,8.18430078235144,"{'actual_k': 40, 'was_impossible': False}"
36457,Iandaar,479,8.0,8.723720265440573,"{'actual_k': 13, 'was_impossible': False}"
36458,GasteLLo,35507,8.0,6.32088180909864,"{'actual_k': 35, 'was_impossible': False}"
36459,Terrorking,17505,6.0,5.257351235685982,"{'actual_k': 9, 'was_impossible': False}"
36460,Hota-chan,8211,7.0,5.819890214455779,"{'actual_k': 9, 'was_impossible': False}"
36461,EmaJohn,1210,8.0,8.881298803559774,"{'actual_k': 40, 'was_impossible': False}"
36462,pedoQear,2236,8.0,9.114556717475162,"{'actual_k': 40, 'was_impossible': False}"
36463,Sesit,3407,6.0,6.210726100265095,"{'actual_k': 18, 'was_impossible': False}"
36464,zerorider,467,9.0,7.534421194917246,"{'actual_k': 40, 'was_impossible': False}"
36465,Chippy11,43,10.0,8.486803319098664,"{'actual_k': 40, 'was_impossible': False}"
36466,Takala,10156,8.0,7.144261432144078,"{'actual_k': 22, 'was_impossible': False}"
36467,DennDragon,10521,8.0,7.955805997929897,"{'actual_k': 40, 'was_impossible': False}"
36468,Logic,12115,6.0,6.83504878611429,"{'actual_k': 29, 'was_impossible': False}"
36469,HerrRiz,384,10.0,7.1109765750566085,"{'actual_k': 40, 'was_impossible': False}"
36470,Wanyac,2725,4.0,7.275780770286366,"{'actual_k': 2, 'was_impossible': False}"
36471,Jam-89,1536,5.0,7.8798682752207885,"{'actual_k': 34, 'was_impossible': False}"
36472,shouAdZ_MAL,32949,8.0,7.8821134874089624,"{'actual_k': 30, 'was_impossible': False}"
36473,MitchellMi,320,5.0,6.347175963553506,"{'actual_k': 8, 'was_impossible': False}"
36474,ComicalVoid,19815,10.0,9.576848690227742,"{'actual_k': 40, 'was_impossible': False}"
36475,YatoSamaSensei,31757,7.0,7.7135799035527235,"{'actual_k': 20, 'was_impossible': False}"
36476,Kyzix,6702,6.0,7.242181217595854,"{'actual_k': 40, 'was_impossible': False}"
36477,Toshi13,21855,9.0,8.727701041240396,"{'actual_k': 40, 'was_impossible': False}"
36478,ThaFullMetal,1,10.0,9.34252026568802,"{'actual_k': 40, 'was_impossible': False}"
36479,Luica,10719,8.0,7.754178321832508,"{'actual_k': 40, 'was_impossible': False}"
36480,Paradigme,29163,5.0,6.335450738797592,"{'actual_k': 11, 'was_impossible': False}"
36481,CottonAlpaca,22535,6.0,7.1842621856432585,"{'actual_k': 40, 'was_impossible': False}"
36482,Tsundora,2025,9.0,6.376046661076285,"{'actual_k': 40, 'was_impossible': False}"
36483,syan,512,8.0,8.598142040826957,"{'actual_k': 40, 'was_impossible': False}"
36484,Castowo,32494,8.0,7.827434250982546,"{'actual_k': 12, 'was_impossible': False}"
36485,paorow,10589,7.0,7.022745798678118,"{'actual_k': 32, 'was_impossible': False}"
36486,lightofzeref,3972,8.0,7.008978103131952,"{'actual_k': 19, 'was_impossible': False}"
36487,valerio1232,34902,7.0,7.199099080672601,"{'actual_k': 35, 'was_impossible': False}"
36488,Shalzhatar,11741,7.0,8.808319740611273,"{'actual_k': 40, 'was_impossible': False}"
36489,Takara94,2417,3.0,5.987549930369788,"{'actual_k': 4, 'was_impossible': False}"
36490,DarksideLawliet,32379,4.0,6.62987751701328,"{'actual_k': 28, 'was_impossible': False}"
36491,GasteLLo,33486,7.0,7.642832986269493,"{'actual_k': 40, 'was_impossible': False}"
36492,justotakuthings2,13601,7.0,7.971152221749667,"{'actual_k': 40, 'was_impossible': False}"
36493,magnetic-ai,6205,3.0,6.263135579688162,"{'actual_k': 40, 'was_impossible': False}"
36494,StupidAnimeGuy,121,6.0,7.995849022142276,"{'actual_k': 40, 'was_impossible': False}"
36495,ian0697,10589,8.0,8.759695381372282,"{'actual_k': 36, 'was_impossible': False}"
36496,xXsim00Xx,32262,7.0,6.833793133827388,"{'actual_k': 21, 'was_impossible': False}"
36497,koy,72,9.0,8.597086700247377,"{'actual_k': 40, 'was_impossible': False}"
36498,Vanroy17,6676,7.0,8.057764901509236,"{'actual_k': 17, 'was_impossible': False}"
36499,Aranel1500,34712,10.0,7.374974065169531,"{'actual_k': 9, 'was_impossible': False}"
36500,Char-Chan,18689,9.0,8.403507960113426,"{'actual_k': 19, 'was_impossible': False}"
36501,Toshi13,33161,8.0,8.911432485256412,"{'actual_k': 12, 'was_impossible': False}"
36502,Alexsandra-Coeva,4214,8.0,7.574293867495705,"{'actual_k': 40, 'was_impossible': False}"
36503,KurokawaRyou,9471,7.0,8.14766525148065,"{'actual_k': 35, 'was_impossible': False}"
36504,czerkill,19685,8.0,8.278000645186866,"{'actual_k': 23, 'was_impossible': False}"
36505,burakistan,5081,7.0,8.769223982743616,"{'actual_k': 40, 'was_impossible': False}"
36506,darthjuno,2404,8.0,6.766478774972643,"{'actual_k': 40, 'was_impossible': False}"
36507,LittleHat,9999,7.0,7.222112953957554,"{'actual_k': 7, 'was_impossible': False}"
36508,LadyTomoyo,2993,7.0,7.046186831349299,"{'actual_k': 40, 'was_impossible': False}"
36509,koy,2104,8.0,7.967579405339803,"{'actual_k': 40, 'was_impossible': False}"
36510,yameeka,6984,8.0,6.204502375209529,"{'actual_k': 7, 'was_impossible': False}"
36511,xacthashtag,31051,7.0,6.810045584444835,"{'actual_k': 13, 'was_impossible': False}"
36512,EveNayuki,20,9.0,7.778794179895541,"{'actual_k': 40, 'was_impossible': False}"
36513,Seera-fi,3455,8.0,7.169190960830642,"{'actual_k': 40, 'was_impossible': False}"
36514,Seruju,9756,9.0,9.303610648804302,"{'actual_k': 40, 'was_impossible': False}"
36515,dgnshtr,22319,8.0,7.4811108863889855,"{'actual_k': 40, 'was_impossible': False}"
36516,EmperorDimitrije,5042,7.0,6.199241903702234,"{'actual_k': 40, 'was_impossible': False}"
36517,daN-_zO,356,9.0,7.966451814129718,"{'actual_k': 40, 'was_impossible': False}"
36518,sumikk0,2129,9.0,7.9925362083766744,"{'actual_k': 40, 'was_impossible': False}"
36519,bakaneko3115,1297,5.0,6.603846541612235,"{'actual_k': 1, 'was_impossible': False}"
36520,Kohtachi,570,8.0,8.137519698281862,"{'actual_k': 20, 'was_impossible': False}"
36521,Kimmel,31592,8.0,8.744749516052135,"{'actual_k': 5, 'was_impossible': False}"
36522,Jorbeany,22877,5.0,5.271573779970952,"{'actual_k': 32, 'was_impossible': False}"
36523,COpeter,6746,7.0,8.147017158589222,"{'actual_k': 40, 'was_impossible': False}"
36524,XeroDivide,8516,7.0,5.995387878153785,"{'actual_k': 40, 'was_impossible': False}"
36525,CoyBoy,3455,10.0,9.459298939945766,"{'actual_k': 40, 'was_impossible': False}"
36526,lednera,11577,8.0,8.191090052064226,"{'actual_k': 40, 'was_impossible': False}"
36527,ziomalos,1766,6.0,7.073393438590217,{'was_impossible': False}
36528,NeoSpectre,30015,9.0,8.580472740168494,"{'actual_k': 40, 'was_impossible': False}"
36529,nano_desu,9055,7.0,6.98789246725437,"{'actual_k': 17, 'was_impossible': False}"
36530,Prince-sama,460,5.0,5.5855455467675235,"{'actual_k': 26, 'was_impossible': False}"
36531,EhEasyModo,13357,6.0,6.012568547969663,"{'actual_k': 30, 'was_impossible': False}"
36532,Aranel1500,28927,9.0,7.420070218018775,"{'actual_k': 40, 'was_impossible': False}"
36533,Diego3000,237,7.0,8.098703470054588,"{'actual_k': 40, 'was_impossible': False}"
36534,naki,5391,7.0,7.627536442818258,"{'actual_k': 13, 'was_impossible': False}"
36535,Luica,10687,7.0,7.50065096827084,"{'actual_k': 1, 'was_impossible': False}"
36536,Kasderan,33206,8.0,7.939077381895947,"{'actual_k': 40, 'was_impossible': False}"
36537,xacthashtag,166,6.0,6.243128219580087,"{'actual_k': 36, 'was_impossible': False}"
36538,Terad_Versilius,390,9.0,8.363332610754961,"{'actual_k': 32, 'was_impossible': False}"
36539,S-52,31580,7.0,6.278721906446822,"{'actual_k': 31, 'was_impossible': False}"
36540,raxan92,2476,1.0,5.935686268727777,"{'actual_k': 40, 'was_impossible': False}"
36541,Toshi13,32979,9.0,9.015108052556812,"{'actual_k': 13, 'was_impossible': False}"
